,name,id,align,eye,hair,sex,gsm,appearances,first_appearance,year,publisher
12625,Jonathan Bryant (Human) (Earth-616),Public Identity,Neutral,Blue,Brown,Male,,5.0,2008-09-01,2008.0,marvel
17005,James Madrox (S.H.I.E.L.D. Agent) (Earth-616),Secret Identity,Good,Green,Brown,Male,,2.0,2006-08-01,2006.0,marvel
3896,Caretaker (New Earth),Secret Identity,Bad,,Brown,Male,,4.0,2008-10-01,2008.0,dc
3842,Sawtooth (New Earth),Secret Identity,Bad,,,Male,,4.0,2011-02-01,2011.0,dc
12192,Francois Lartigue (Earth-616),,Bad,,,Male,,5.0,1982-06-01,1982.0,marvel
6825,A'Hwiirdh-Paan'A (New Earth),Public Identity,Good,Blue,Purple,Female,,,1981-06-01,1981.0,dc
6724,Meltdown II (New Earth),Secret Identity,Bad,,,Male,,,1994-02-01,1994.0,dc
970,Gehenna (New Earth),,Good,,Brown,Female,,28.0,2005-11-01,2005.0,dc
21541,Charles Graymalkin (Earth-616),Secret Identity,Bad,,Blond,Male,,1.0,2009-01-01,2009.0,marvel
16843,James Hutchinson (Earth-616),Public Identity,Neutral,Yellow,,Male,,2.0,2002-08-01,2002.0,marvel
7559,Duvid Fortunov (Earth-616),Public Identity,Good,Blue,Brown,Male,,57.0,1975-08-01,1975.0,marvel
19424,Xanthes (Earth-616),No Dual Identity,Bad,,Bald,Male,,1.0,1983-12-01,1983.0,marvel
4016,Rebecca McFadden (New Earth),,Good,Green,Brown,Female,,4.0,1999-04-01,1999.0,dc
2002,Andrew Greenwald (New Earth),,Good,,,Male,,12.0,1989-01-01,1989.0,dc
15051,Conserve And Protect (Earth-616),Public Identity,Bad,,No,,,3.0,2008-04-01,2008.0,marvel
4101,Cross Williams (New Earth),,Bad,,,Male,,4.0,1993-09-01,1993.0,dc
1243,Mitchell Hoberman (New Earth),Secret Identity,Good,,Red,Male,,21.0,1988-05-01,1988.0,dc
8345,Michele Gonzales (Earth-616),Public Identity,Good,Brown,Black,Female,,26.0,2009-05-01,2009.0,marvel
8050,Xavin (Earth-616),Secret Identity,Good,Brown,Brown,Genderfluid,Genderfluid,33.0,2005-10-01,2005.0,marvel
17274,Dezan (Earth-616),No Dual Identity,Good,Green,Green,Male,,2.0,,,marvel
5759,Tyson Sykes (New Earth),Public Identity,Good,,Black,Male,,1.0,2008-06-01,2008.0,dc
15823,Tatia (Earth-616),,Good,,,,,2.0,1978-10-01,1978.0,marvel
22558,Squid (Earth-616),Public Identity,Bad,,,Male,,,1989-02-01,1989.0,marvel
15907,Phillip le Guin (Earth-616),Public Identity,Good,,Brown,Male,,2.0,1981-12-01,1981.0,marvel
20946,Dan Strom (Earth-616),No Dual Identity,Neutral,,Brown,Male,,1.0,2002-07-01,2002.0,marvel
10889,Cora Birch (Earth-616),Public Identity,Good,Blue,Blond,Female,,8.0,,,marvel
13941,Fatal Finnegan (Earth-616),,Neutral,,,Male,,3.0,1963-06-01,1963.0,marvel
20497,Jonathan Gatesworth (Earth-616),,Bad,,,Male,,1.0,1996-06-01,1996.0,marvel
13336,Zakaius (Earth-616),,Bad,,Black,Male,,4.0,1994-12-01,1994.0,marvel
20942,Cherry (NYPD) (Earth-616),Public Identity,Neutral,,Brown,Male,,1.0,2002-01-01,2002.0,marvel
5151,Marlon Dall (New Earth),Public Identity,Bad,Brown,Brown,Male,,2.0,1997-09-01,1997.0,dc
2133,Etienne Du Vipere (New Earth),Public Identity,Bad,Green,Black,Male,,11.0,1993-02-01,1993.0,dc
20256,Xiomara (Earth-616),No Dual Identity,Neutral,,Red,Female,,1.0,1993-02-01,1993.0,marvel
581,Lyrl Dox (New Earth),Public Identity,Bad,Green,Blond,Male,,50.0,1991-06-01,1991.0,dc
4023,Claudio Volpe (New Earth),Public Identity,Bad,Brown,Blond,Male,,4.0,1998-08-01,1998.0,dc
10711,Tung Rapongan (Earth-616),Secret Identity,Bad,,Strawberry,Male,,8.0,1991-04-01,1991.0,marvel
12988,Sandy York (Earth-616),No Dual Identity,Good,,Blond,Male,,4.0,1976-10-01,1976.0,marvel
15060,Metzger (Earth-616),Secret Identity,Bad,Blue,Bald,Male,,3.0,2008-12-01,2008.0,marvel
4813,Roy Pinto (New Earth),,Bad,,Blond,Male,,3.0,1958-11-01,1958.0,dc
3429,Timothy Karnes (New Earth),Secret Identity,Bad,Brown,,Male,,6.0,1943-02-01,1943.0,dc
10144,Matthew Murdock (Hellspawn) (Earth-616),,Bad,Black,,Male,,10.0,1992-06-01,1992.0,marvel
5883,Dennap (New Earth),Public Identity,Good,Blue,White,Female,,1.0,2003-11-01,2003.0,dc
4950,Sabine Roth (New Earth),Secret Identity,Good,Brown,Grey,Female,,2.0,2008-02-01,2008.0,dc
16373,Mali (Earth-616),Secret Identity,Bad,,Black,Female,,2.0,1993-09-01,1993.0,marvel
8709,Robin Chapel (Earth-616),Public Identity,Good,Blue,Blond,Female,,20.0,1989-05-01,1989.0,marvel
17289,John Eden (Earth-616),No Dual Identity,Good,Blue,Blond,Male,,2.0,,,marvel
4624,Napalm I (New Earth),,Bad,,Red,Male,,3.0,1993-06-01,1993.0,dc
11303,Aloysius Thorndrake (Earth-616),Secret Identity,Bad,,Grey,Male,,7.0,2010-09-01,2010.0,marvel
5513,Slicer (New Earth),,Bad,,,Male,,2.0,1948-02-01,1948.0,dc
2719,Reginald Hackman (New Earth),Secret Identity,Neutral,,Black,Male,,8.0,,1993.0,dc
20999,Phisherman (Earth-616),Secret Identity,Neutral,Blue,Red,Male,,1.0,2002-01-01,2002.0,marvel
4148,Mark Nagoya (New Earth),,Good,,Black,Male,,4.0,1990-08-01,1990.0,dc
20514,Ray White (Earth-616),,Good,,,Male,,1.0,1996-02-01,1996.0,marvel
18453,Spade Brown (Earth-616),No Dual Identity,Bad,,Black,Male,,1.0,1948-09-01,1948.0,marvel
13437,Barbican (Earth-616),Secret Identity,Bad,,Black,Male,,4.0,2000-05-01,2000.0,marvel
3615,Shaar Q (New Earth),Public Identity,Good,,,Female,,5.0,1996-09-01,1996.0,dc
175,Rose Wilson (New Earth),Secret Identity,Good,Blue,White,Female,,158.0,1992-10-01,1992.0,dc
17432,Butch (Angel Foe) (Earth-616),Secret Identity,Bad,,Bald,Male,,1.0,1940-02-01,1940.0,marvel
7502,David Griffith (Earth-616),No Dual Identity,Good,Blue,Blond,Male,,63.0,1972-08-01,1972.0,marvel
2819,Bug Baron (New Earth),,Bad,,Black,Male,,8.0,1966-12-01,1966.0,dc
10354,Glynis Zarkov (Earth-616),Public Identity,Good,Green,Strawberry,Female,,9.0,1986-01-01,1986.0,marvel
22027,Peter Prescott (Earth-616),Public Identity,Bad,,Black,Male,,1.0,,,marvel
12100,Dhasha Khan (Earth-616),No Dual Identity,Bad,,,Male,,5.0,1975-12-01,1975.0,marvel
20143,Cruz (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1993-05-01,1993.0,marvel
7342,Andreas von Strucker (Earth-616),Secret Identity,Neutral,Blue,Blond,Male,,93.0,1985-06-01,1985.0,marvel
6047,Scareware (New Earth),,Bad,,,Male,,1.0,1997-06-01,1997.0,dc
22293,Lyle Getz (Earth-616),,Bad,,White,Male,,,1971-01-01,1971.0,marvel
5384,Mustapha Maksai (New Earth),,Bad,Brown,Black,Male,,2.0,1985-01-01,1985.0,dc
22948,Benjamin Grimm (Skrull) (Earth-616),Secret Identity,Bad,Green,No,Male,,,2008-06-01,2008.0,marvel
20694,Thor (Taskmaster Robot) (Earth-616),Secret Identity,Bad,,Blond,Male,,1.0,1998-10-01,1998.0,marvel
6330,Harold Halston (New Earth),,Good,,Blond,Male,,1.0,1987-06-01,1987.0,dc
18358,Ralph Mortimer (Earth-616),No Dual Identity,Neutral,,Black,Male,,1.0,1947-03-01,1947.0,marvel
20993,Optoman (Earth-616),Secret Identity,Good,,,Male,,1.0,2002-09-01,2002.0,marvel
8398,Yuri Watanabe (Earth-616),Secret Identity,Good,Black,Black,Female,,25.0,2009-09-01,2009.0,marvel
13989,Greer (Earth-616),Public Identity,Neutral,Blue,Brown,Female,,3.0,1968-07-01,1968.0,marvel
18558,Terrance Logan (Earth-616),,Neutral,,Bald,Male,,1.0,1953-08-01,1953.0,marvel
19387,Tattoo (Obadiah Stane Agent) (Earth-616),Secret Identity,Bad,,,Male,,1.0,1982-09-01,1982.0,marvel
9233,Heidi Franklin (Earth-616),Secret Identity,Neutral,Blue,Black,Female,,15.0,1990-10-01,1990.0,marvel
16998,Fred Harriman (Earth-616),Public Identity,Good,,Black,Male,,2.0,2006-01-01,2006.0,marvel
22536,Aaron the Aakon (Earth-616),Secret Identity,Neutral,Brown,Black,Male,,,1989-08-01,1989.0,marvel
18548,Natchez Nate (Earth-616),Public Identity,Bad,,Brown,Male,,1.0,1952-12-01,1952.0,marvel
3723,Red Dragon (New Earth),,Bad,Blue,Red,Female,,5.0,1988-06-01,1988.0,dc
8742,Dennis Burton (Earth-616),Secret Identity,Good,Brown,Brown,Male,,19.0,1940-02-01,1940.0,marvel
5143,Frankie Carbone (New Earth),Public Identity,Bad,,Brown,Male,,2.0,1997-02-01,1997.0,dc
9340,Magique (Earth-616),Secret Identity,Neutral,Purple,White,Female,,14.0,1977-10-01,1977.0,marvel
855,Aleksandr Creote (New Earth),Secret Identity,Good,,Brown,Male,Homosexual,32.0,2003-08-01,2003.0,dc
444,Tara Morgan (New Earth),Public Identity,Good,,Brown,Female,,68.0,1975-11-01,1975.0,dc
8855,Krakoa (Earth-616),Secret Identity,Neutral,,No,,,18.0,1975-05-01,1975.0,marvel
9280,Vengeance (Kowalski) (Earth-616),Secret Identity,Bad,Brown,Brown,Male,,15.0,2008-05-01,2008.0,marvel
46,Ronald Raymond (New Earth),Secret Identity,Good,Blue,,Male,,386.0,1978-03-01,1978.0,dc
16116,Benjamin Tucker (Earth-616),Secret Identity,Good,Brown,Brown,Male,,2.0,1989-01-01,1989.0,marvel
19399,Dal Sendor (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1983-12-01,1983.0,marvel
10320,Clifford Michaels (Earth-616),Secret Identity,Bad,Blue,Black,Male,,9.0,1980-12-01,1980.0,marvel
15132,Vaipala Rani (Earth-616),,Neutral,Brown,Black,Female,,3.0,2010-10-01,2010.0,marvel
12259,Sally Fortune (Earth-616),Public Identity,Good,Black,Red,Female,,5.0,1988-01-01,1988.0,marvel
17154,Ben Morse (Earth-616),No Dual Identity,Neutral,Blue,Blond,Male,,2.0,2010-09-01,2010.0,marvel
4916,Gabriel Santo (New Earth),Secret Identity,Bad,,Black,Male,,2.0,2009-11-01,2009.0,dc
14370,Katos (Earth-616),No Dual Identity,Neutral,Red,No,Male,,3.0,1988-11-01,1988.0,marvel
7056,Heather McNeil (Earth-616),Public Identity,Neutral,Green,Red,Female,,252.0,1980-11-01,1980.0,marvel
2675,Grokk (New Earth),Secret Identity,Bad,,,Male,,8.0,1998-08-01,1998.0,dc
10565,"Reed Richards (Skrull, Cow) (Earth-616)",Secret Identity,Bad,Green,No,Male,,8.0,1962-01-01,1962.0,marvel
22123,Meruda (Earth-616),No Dual Identity,Bad,Red,White,Male,,1.0,,,marvel
1449,Cranius (New Earth),,Bad,,,Male,,18.0,1973-01-01,1973.0,dc
11094,Alex Alaric (Earth-616),,Bad,Brown,Brown,Male,,7.0,1986-02-01,1986.0,marvel
6463,Darklight (New Earth),Secret Identity,Bad,Black,Black,Female,,1.0,1977-04-01,1977.0,dc
18353,Oscar Tooley (Earth-616),Public Identity,Good,,Black,Male,,1.0,1947-06-01,1947.0,marvel
3718,Maxine Sterenbuch (New Earth),Public Identity,Good,Green,Brown,Female,,5.0,1988-04-01,1988.0,dc
7332,Ruth Aldine (Earth-616),Secret Identity,Good,,Black,Female,,96.0,2005-01-01,2005.0,marvel
16480,Sherman Ashley (Earth-616),Public Identity,Bad,,Black,Male,,2.0,1994-02-01,1994.0,marvel
12495,Una-Rogg (Earth-616),Public Identity,Bad,Yellow,Black,Female,,5.0,2001-01-01,2001.0,marvel
13806,Joe Robards (Earth-616),,Neutral,,White,Male,,4.0,2013-04-01,2013.0,marvel
4456,Orange of the Rainbow Raiders (New Earth),Secret Identity,Bad,,,Male,,3.0,2005-02-01,2005.0,dc
10858,Amity Hunter (Earth-616),Secret Identity,Bad,Blue,Blond,Female,,8.0,2009-07-01,2009.0,marvel
12286,Charm (Weird Sisters) (Earth-616),Secret Identity,Bad,,Auburn,Female,,5.0,1991-03-01,1991.0,marvel
209,Ganthet (New Earth),Public Identity,Good,Green,White,Male,,132.0,,1992.0,dc
11545,Gormuu (Earth-616),,Bad,Yellow,No,Male,,6.0,1984-10-01,1984.0,marvel
193,Arthur Light (New Earth),Public Identity,Bad,Black,Black,Male,,142.0,1962-06-01,1962.0,dc
6806,Bazooka Joan (New Earth),Secret Identity,Bad,Black,Black,Female,,,1984-11-01,1984.0,dc
7702,Lissa Russell (Earth-616),Public Identity,Good,Blue,Brown,Female,,46.0,1972-02-01,1972.0,marvel
13731,Mercedes Merced (Earth-616),Secret Identity,Neutral,Brown,Black,Female,,4.0,2010-11-01,2010.0,marvel
14486,Gregory Stevens (Earth-616),Secret Identity,Bad,,Black,Male,,3.0,1992-03-01,1992.0,marvel
16197,Robert Hanklin (Earth-616),Public Identity,Bad,,Black,Male,,2.0,1990-11-01,1990.0,marvel
22931,Eldest (Scy'ar Tal) (Earth-616),Secret Identity,Bad,White,No,,,,2007-12-01,2007.0,marvel
15514,Sentinel 4 (Earth-616),Secret Identity,Bad,,,,,2.0,1965-12-01,1965.0,marvel
14369,Junipur (Earth-616),,Good,,,Female,,3.0,1988-11-01,1988.0,marvel
16636,Sari St. Hubbins (Earth-616),,Bad,,Blond,Female,,2.0,1997-10-01,1997.0,marvel
17458,Grey Gidden (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1940-10-01,1940.0,marvel
10641,Lady Lotus (Earth-616),Secret Identity,Bad,Brown,Black,Female,,8.0,1979-02-01,1979.0,marvel
14707,Chinook (Earth-616),Secret Identity,Bad,,Blond,Male,,3.0,1997-07-01,1997.0,marvel
7156,Calvin Zabo (Earth-616),Secret Identity,Bad,Brown,Brown,Male,,157.0,1963-12-01,1963.0,marvel
16288,Morton Thurnton (Earth-616),Public Identity,Bad,,Grey,Male,,2.0,1992-10-01,1992.0,marvel
13532,Porous (Earth-616),Secret Identity,Bad,,,Male,,4.0,2003-01-01,2003.0,marvel
12765,Krystal (Mutant) (Earth-616),No Dual Identity,Neutral,Blue,Blond,Female,,5.0,,,marvel
1151,Theodore Bruder (New Earth),Public Identity,Good,Brown,Orange,Male,,23.0,2001-12-01,2001.0,dc
20231,Scope (Warpies) (Earth-616),Secret Identity,Neutral,Orange,No,Male,,1.0,1993-03-01,1993.0,marvel
8882,Robin Braxton (Earth-616),Public Identity,Neutral,Green,Red,Female,,18.0,1986-03-01,1986.0,marvel
5282,Kathryn George (New Earth),Public Identity,Good,Blue,Black,Female,,2.0,1990-07-01,1990.0,dc
10478,Edward Tancredi (Earth-616),Secret Identity,Good,Green,Red,Male,,9.0,2004-09-01,2004.0,marvel
8644,Zachary Moonhunter (Earth-616),Public Identity,Good,Blue,Black,Male,,21.0,1992-07-01,1992.0,marvel
20806,Ezekeel (Earth-616),Secret Identity,Good,Blue,Blond,Male,,1.0,2000-06-01,2000.0,marvel
7388,Beyonder (Earth-616),Secret Identity,Neutral,Variable,Variable,Male,,81.0,1984-05-01,1984.0,marvel
16530,Kraa (Luphomoid) (Earth-616),Public Identity,Bad,White,,Male,,2.0,1995-03-01,1995.0,marvel
14127,Big Brother (Earth-616),,Bad,Brown,Black,Male,,3.0,1976-11-01,1976.0,marvel
10036,Donald Sample (Earth-616),Public Identity,Good,,Brown,Male,,10.0,1972-05-01,1972.0,marvel
9741,Loki Laufeyson (Heroes Reborn) (Earth-616),,Bad,,,Male,,12.0,1996-11-01,1996.0,marvel
20852,Reaper (Demon) (Earth-616),Secret Identity,Bad,Yellow,No,Male,,1.0,2000-01-01,2000.0,marvel
4760,Ward Gilbert (New Earth),,Bad,,,Male,,3.0,1982-09-01,1982.0,dc
3550,Marisol Samuels (New Earth),Public Identity,Good,,Black,Female,,5.0,2003-10-01,2003.0,dc
6300,Jackal I (New Earth),Secret Identity,Bad,,,Male,,1.0,1988-03-01,1988.0,dc
402,Horace Canfield (New Earth),Public Identity,Good,,,Male,,76.0,1961-04-01,1961.0,dc
10422,Dusk (Demon) (Earth-616),,Bad,,,,,9.0,1994-01-01,1994.0,marvel
22901,Yuri's stepmother (Earth-616),No Dual Identity,Good,Blue,Blond,Female,,,2005-11-01,2005.0,marvel
13853,Kim (Earth-616),Secret Identity,Good,Yellow,Black,Male,,4.0,,,marvel
1200,Walter Johnson I (New Earth),Public Identity,Good,Brown,Black,Male,,22.0,,1988.0,dc
8086,Sebastian Druid (Earth-616),Secret Identity,Good,Blue,Black,Male,,32.0,2008-07-01,2008.0,marvel
16240,Pester (Earth-616),Secret Identity,Neutral,,Black,Female,,2.0,1991-06-01,1991.0,marvel
18608,Thing (Creature) (Earth-616),Secret Identity,Neutral,,No,,,1.0,1956-12-01,1956.0,marvel
8697,Wendy Conrad (Earth-616),,Bad,Blue,Blond,Female,,20.0,1983-11-01,1983.0,marvel
21643,Brank (Earth-616),Public Identity,Bad,White,No,Male,,1.0,2010-11-01,2010.0,marvel
4640,Misfit (New Earth),Secret Identity,Bad,,,Male,,3.0,1992-09-01,1992.0,dc
5234,Shard (New Earth),,Bad,,,Male,,2.0,1993-02-01,1993.0,dc
8715,Devos (Earth-616),Secret Identity,Bad,White,Blond,Male,,20.0,1991-12-01,1991.0,marvel
21652,Cronk (Earth-616),Public Identity,Bad,Yellow,Bald,Male,,1.0,2010-12-01,2010.0,marvel
3732,Elemental Woman (New Earth),Secret Identity,Bad,,White,Female,,5.0,1987-07-01,1987.0,dc
5799,Buster (New Earth),Public Identity,Bad,,,,,1.0,2006-01-01,2006.0,dc
4272,Professor Ojo (New Earth),Secret Identity,Bad,,,Male,,4.0,1977-08-01,1977.0,dc
17957,Leme Tel (Earth-616),Secret Identity,Good,,White,Male,,1.0,1943-07-01,1943.0,marvel
10063,Yuri Petrovitch (Earth-616),Secret Identity,Bad,Blue,Black,Male,,10.0,1976-08-01,1976.0,marvel
1745,Nona Lin-Baker (New Earth),Public Identity,Good,,Black,Female,,14.0,1999-03-01,1999.0,dc
17548,Dacio (Earth-616),Public Identity,Bad,,No,Male,,1.0,1941-12-01,1941.0,marvel
18228,Prophet of Hate (Earth-616),Secret Identity,Bad,,Black,Male,,1.0,1945-01-01,1945.0,marvel
18062,Dan Sekowsky (Earth-616),Secret Identity,Bad,,Brown,Male,,1.0,1944-03-01,1944.0,marvel
17162,Geryon (Earth-616),No Dual Identity,Neutral,,,Male,,2.0,2010-08-01,2010.0,marvel
1707,George Washington (New Earth),,Good,,White,Male,,15.0,1949-02-01,1949.0,dc
21511,Selma Schaub (Earth-616),No Dual Identity,Good,,Brown,Female,,1.0,2008-07-01,2008.0,marvel
11878,Preak (Earth-616),,Good,Green,No,Agender,,6.0,2006-07-01,2006.0,marvel
16963,Nelson Mandela (Earth-616),No Dual Identity,Good,,White,Male,,2.0,2005-06-01,2005.0,marvel
56,Slade Wilson (New Earth),Secret Identity,Neutral,Blue,White,Male,,336.0,1980-12-01,1980.0,dc
6867,Brains (New Earth),,Good,,,Male,,,1967-04-01,1967.0,dc
12277,Nessus (Earth-616),Public Identity,Bad,,Brown,Male,,5.0,1990-05-01,1990.0,marvel
14941,Zed (Earth-616),,Good,,,Male,,3.0,2004-10-01,2004.0,marvel
6421,"Cancero, the Electrical Crab Man (New Earth)",,Bad,,,Male,,1.0,1981-12-01,1981.0,dc
1391,Axel Storm (New Earth),Secret Identity,Bad,,Black,Male,,19.0,1964-12-01,1964.0,dc
4388,Shuja (New Earth),Public Identity,Good,Brown,Black,Male,,3.0,2009-11-01,2009.0,dc
2383,Andrew Vinson (Earth-Two),Public Identity,Neutral,Blue,Black,Male,,10.0,1978-02-01,1978.0,dc
16166,Victor Barlow (Earth-616),Secret Identity,Bad,Black,Brown,Male,,2.0,1989-12-01,1989.0,marvel
4796,Philip Folger (New Earth),Public Identity,Good,Blue,Blond,Male,,3.0,1967-06-01,1967.0,dc
15622,Calizuma (Earth-616),Secret Identity,Bad,,,Male,,2.0,1972-10-01,1972.0,marvel
15205,Unicorn (Hobgoblin) (Earth-616),Secret Identity,Bad,,,Male,,3.0,2013-01-01,2013.0,marvel
5016,Fishmonger (New Earth),Secret Identity,Bad,,,Male,,2.0,2005-11-01,2005.0,dc
22199,Prince Ba'rahm (Earth-616),Public Identity,Bad,,Black,Male,,,1943-02-01,1943.0,marvel
10367,Crotus (Earth-616),,Bad,Yellow,Blue,Male,,9.0,1988-10-01,1988.0,marvel
10936,Lepard (Earth-616),Secret Identity,Good,,,Male,,7.0,1966-11-01,1966.0,marvel
13082,Freddie Stanachek (Earth-616),Public Identity,Neutral,,Brown,Male,,4.0,1984-10-01,1984.0,marvel
5361,Fusion (New Earth),,Bad,,,Male,,2.0,1987-09-01,1987.0,dc
14819,Stronghold (Heavy Mettle) (Earth-616),,Bad,,,Male,,3.0,2000-01-01,2000.0,marvel
22037,Rose (assassin) (Earth-616),Public Identity,Bad,Purple,Black,Female,,1.0,,,marvel
4688,Lentra (New Earth),Public Identity,Good,Black,,Female,,3.0,1989-05-01,1989.0,dc
2278,Jayita Sahir (New Earth),Public Identity,Good,Brown,Black,Female,,10.0,2002-06-01,2002.0,dc
1339,Barbara Whitmore (New Earth),,Neutral,Blue,Blond,Female,,19.0,1999-07-01,1999.0,dc
508,Death (New Earth),Secret Identity,Neutral,Black,Black,Female,,58.0,1989-08-01,1989.0,dc
15246,Cadivan (Earth-616),,Bad,Red,Black,Male,,3.0,,,marvel
12869,Invincible Robot (Earth-616),,Bad,No,No,,,4.0,1969-04-01,1969.0,marvel
2452,Jonathan Stone (New Earth),Public Identity,Good,Blue,White,Male,,9.0,2005-08-01,2005.0,dc
11530,Zaniac (Earth-616),Secret Identity,Bad,Brown,Green,Male,,6.0,1982-05-01,1982.0,marvel
8031,John Clayton (Earth-616),Public Identity,Good,Grey,Black,Male,,33.0,1977-06-01,1977.0,marvel
3366,Saint Columba (New Earth),,Good,,,Male,,6.0,1986-04-01,1986.0,dc
14306,Elspeth Cromwell (Earth-616),Public Identity,Bad,,Blond,Female,,3.0,1985-01-01,1985.0,marvel
10830,Aegis (Earth-616),Secret Identity,Neutral,White,No,Female,,8.0,2006-08-01,2006.0,marvel
2539,Grace Kasaba (New Earth),,Bad,,Brown,Female,,9.0,1988-05-01,1988.0,dc
18541,Raoul Hamud (Earth-616),Secret Identity,Bad,,Bald,Male,,1.0,1951-06-01,1951.0,marvel
6897,Captain America (Steven Rogers),Public Identity,Good,Blue,White,Male,,3360.0,1941-03-01,1941.0,marvel
6101,Pierce I (New Earth),Secret Identity,Bad,Brown,Brown,Female,,1.0,,1995.0,dc
13341,Denise Havens (Earth-616),Secret Identity,Good,Brown,Black,Female,,4.0,1995-01-01,1995.0,marvel
17550,Daka (Earth-616),Public Identity,Bad,,,Male,,1.0,1941-10-01,1941.0,marvel
15643,Tyrr (Earth-616),Public Identity,Neutral,,Brown,Male,,2.0,1972-09-01,1972.0,marvel
8538,Kamo Tharnn (Earth-616),No Dual Identity,Bad,Black,Grey,Male,,22.0,1975-05-01,1975.0,marvel
20990,Noboru (Earth-616),Public Identity,Bad,Brown,Grey,Male,,1.0,2002-05-01,2002.0,marvel
13150,Emily Walker (Earth-616),Public Identity,Good,,,Female,,4.0,1988-09-01,1988.0,marvel
12122,James Mandarin (Earth-616),No Dual Identity,Bad,,,Female,,5.0,1976-06-01,1976.0,marvel
2677,Mageddon (New Earth),,Bad,,,Genderless,,8.0,1998-02-01,1998.0,dc
17532,Alec Wright (Earth-616),No Dual Identity,Bad,,Black,Male,,1.0,1941-03-01,1941.0,marvel
20989,Neodymium (Element) (Earth-616),Secret Identity,Bad,Red,No,,,1.0,2002-09-01,2002.0,marvel
11686,Trevor Cole (Earth-616),,Bad,,,Male,,6.0,1993-02-01,1993.0,marvel
17654,Walter Carstairs (Earth-616),Public Identity,Bad,,Brown,Male,,1.0,1941-11-01,1941.0,marvel
10727,Hans Middlestadt (Earth-616),Secret Identity,Good,,Blond,Male,,8.0,1993-03-01,1993.0,marvel
3852,Funnel (New Earth),Secret Identity,Bad,Black,Black,Female,,4.0,2010-02-01,2010.0,dc
11554,Levan (Earth-616),,Bad,,,Male,,6.0,1985-05-01,1985.0,marvel
16759,E.B. Farrell (Earth-616),Secret Identity,Good,,Blond,Male,,2.0,2000-11-01,2000.0,marvel
14219,Ray-na (Earth-616),Public Identity,Good,Blue,Black,Female,,3.0,1980-04-01,1980.0,marvel
4871,Evan Gibson (New Earth),Public Identity,Good,Blue,Black,Male,,2.0,2010-08-01,2010.0,dc
2941,Disdain (New Earth),Public Identity,Bad,,Grey,Female,,7.0,1999-01-01,1999.0,dc
22828,Barker (Dog) (Earth-616),No Dual Identity,Good,Brown,Black,Male,,,2001-06-01,2001.0,marvel
4839,Id (New Earth),Secret Identity,Bad,,,Male,,2.0,2011-02-01,2011.0,dc
11458,Pavane (Female) (Earth-616),Secret Identity,Bad,,Blond,Female,,6.0,1975-08-01,1975.0,marvel
9490,Mitchell Tanner (Earth-616),Secret Identity,Bad,Blue,Black,Male,,13.0,1975-08-01,1975.0,marvel
20976,Lyle Crawford (Earth-616),Public Identity,Bad,,Bald,Male,,1.0,2002-09-01,2002.0,marvel
6554,Douglas Parker (New Earth),Public Identity,Good,Brown,Grey,Male,,,2009-12-01,2009.0,dc
17131,Jane Potter (Earth-616),,Good,,,Female,,2.0,2009-07-01,2009.0,marvel
19525,Bitterhorn (Earth-616),,Bad,,Black,Male,,1.0,1986-01-01,1986.0,marvel
2608,Felicidad Gomez (New Earth),,Good,,Black,Female,,8.0,2009-05-01,2009.0,dc
19160,Arthur Thornhill (Earth-616),No Dual Identity,Bad,,,Male,,1.0,1978-03-01,1978.0,marvel
21028,Tom Metellus (Earth-616),Public Identity,Bad,Brown,White,Male,,1.0,2002-06-01,2002.0,marvel
22693,Tas'Wzta (Earth-616),Public Identity,Good,,,Male,,,1994-01-01,1994.0,marvel
7444,Maximillian Coleridge (Earth-616),Secret Identity,Good,Blue,Blond,Male,,70.0,1976-04-01,1976.0,marvel
20686,Scott Lang (Stinger) (Earth-616),Secret Identity,Bad,,,Male,,1.0,1998-05-01,1998.0,marvel
